GENDER,AGE_GRP,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_MOTIVE_1,TRAVEL_COMPANIONS_NUM,VISIT_AREA_NM,MVMN_NM,DGSTFN
여,30.0,2.0,2.0,6.0,6.0,4.0,4.0,6.0,5.0,2.0,0.0,한라생태숲,대중교통 등,5.0
여,30.0,4.0,1.0,4.0,5.0,6.0,3.0,3.0,7.0,1.0,0.0,유유자적,자가용,4.0
남,40.0,5.0,7.0,6.0,7.0,7.0,3.0,6.0,1.0,2.0,4.0,명량 대첩공원,자가용,5.0
여,20.0,3.0,2.0,3.0,1.0,4.0,3.0,4.0,3.0,2.0,2.0,호텔휴식 서귀포,대중교통 등,3.0
여,40.0,4.0,1.0,2.0,4.0,4.0,2.0,3.0,5.0,7.0,4.0,부어스트라덴,자가용,5.0
남,40.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,4.0,4.0,0.0,올레길 5코스(남원-쇠소깍 올레),자가용,4.0
여,20.0,3.0,3.0,3.0,2.0,4.0,3.0,5.0,6.0,2.0,1.0,산굼부리,자가용,5.0
남,30.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,6.0,9.0,5.0,영산재,자가용,4.0
남,20.0,2.0,2.0,1.0,6.0,6.0,2.0,6.0,5.0,7.0,1.0,팀블로우,자가용,4.0
남,20.0,5.0,1.0,2.0,1.0,4.0,6.0,2.0,4.0,2.0,3.0,윈드1947카트테마파크,자가용,5.0
남,20.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,7.0,3.0,12.0,BK호텔제주,대중교통 등,5.0
남,40.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,4.0,4.0,0.0,피규어뮤지엄제주,자가용,5.0
여,30.0,3.0,5.0,3.0,5.0,3.0,3.0,5.0,3.0,3.0,1.0,표선해수욕장,대중교통 등,4.0
여,20.0,2.0,2.0,2.0,6.0,5.0,2.0,6.0,5.0,2.0,2.0,판포포구,자가용,5.0
여,20.0,1.0,1.0,1.0,4.0,4.0,1.0,4.0,7.0,3.0,2.0,제주팔레스호텔,대중교통 등,5.0
남,50.0,2.0,6.0,2.0,6.0,2.0,6.0,6.0,2.0,9.0,1.0,군산오름 주차장,자가용,5.0
여,20.0,3.0,3.0,5.0,2.0,3.0,5.0,2.0,6.0,2.0,0.0,공백,대중교통 등,4.0
여,50.0,2.0,2.0,2.0,6.0,2.0,6.0,1.0,3.0,3.0,1.0,콜린 제주,대중교통 등,3.0
여,40.0,6.0,2.0,4.0,1.0,3.0,3.0,2.0,6.0,3.0,3.0,스타즈호텔 제주로베로,대중교통 등,4.0
여,30.0,2.0,2.0,3.0,4.0,5.0,3.0,5.0,5.0,2.0,0.0,크림,대중교통 등,5.0
여,20.0,3.0,1.0,3.0,1.0,1.0,1.0,7.0,7.0,3.0,1.0,미도식당,대중교통 등,5.0
여,20.0,2.0,2.0,2.0,4.0,4.0,3.0,4.0,5.0,7.0,0.0,김포국제공항 국내선,대중교통 등,5.0
여,30.0,1.0,4.0,3.0,5.0,3.0,4.0,2.0,7.0,1.0,0.0,제주관덕정분식,대중교통 등,4.0
여,20.0,2.0,4.0,1.0,3.0,2.0,4.0,3.0,5.0,7.0,1.0,돌담에꽃머무는집,대중교통 등,5.0
여,50.0,3.0,4.0,1.0,4.0,4.0,2.0,4.0,7.0,7.0,0.0,동회천,자가용,3.0
여,50.0,4.0,1.0,1.0,6.0,6.0,4.0,4.0,6.0,3.0,7.0,낭만포차12번,자가용,4.0
여,40.0,3.0,2.0,3.0,4.0,5.0,4.0,5.0,4.0,9.0,5.0,청주국제공항,대중교통 등,5.0
여,20.0,1.0,2.0,5.0,3.0,2.0,3.0,6.0,5.0,9.0,1.0,이마트 제주점,대중교통 등,5.0
여,30.0,3.0,6.0,6.0,3.0,2.0,6.0,2.0,2.0,1.0,2.0,한림공원,대중교통 등,4.0
여,20.0,5.0,3.0,2.0,3.0,2.0,2.0,7.0,6.0,1.0,2.0,젠하이드어웨이,대중교통 등,4.0
여,30.0,3.0,4.0,4.0,5.0,5.0,4.0,7.0,3.0,7.0,1.0,광어다,자가용,5.0
여,20.0,7.0,1.0,1.0,7.0,7.0,7.0,7.0,1.0,2.0,0.0,아라,대중교통 등,4.0
남,30.0,2.0,1.0,6.0,1.0,2.0,4.0,2.0,5.0,1.0,3.0,스타벅스 제주서해안로DT점 주차장,대중교통 등,4.0
여,40.0,4.0,5.0,6.0,2.0,2.0,6.0,2.0,3.0,3.0,3.0,고씨네천지국수,대중교통 등,4.0
여,30.0,5.0,2.0,4.0,4.0,1.0,3.0,6.0,3.0,2.0,0.0,칠성로쇼핑거리,대중교통 등,4.0
여,40.0,6.0,1.0,6.0,1.0,4.0,7.0,7.0,5.0,1.0,1.0,종합여객터미널 주차장,대중교통 등,4.0
남,40.0,6.0,1.0,1.0,2.0,4.0,3.0,2.0,7.0,5.0,1.0,위미항,대중교통 등,5.0
여,20.0,4.0,6.0,1.0,2.0,6.0,7.0,7.0,7.0,7.0,1.0,갑문다리,대중교통 등,5.0
남,30.0,3.0,2.0,3.0,3.0,5.0,4.0,2.0,6.0,1.0,1.0,하하호호 우도본점,대중교통 등,4.0
여,20.0,3.0,2.0,2.0,6.0,2.0,1.0,6.0,2.0,3.0,1.0,활엽수게스트하우스,대중교통 등,5.0
여,20.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0,6.0,3.0,1.0,우도,자가용,4.0
여,50.0,1.0,4.0,6.0,2.0,1.0,4.0,7.0,4.0,10.0,2.0,성이시돌목장,자가용,4.0
남,20.0,2.0,1.0,1.0,1.0,4.0,2.0,1.0,7.0,8.0,0.0,제주속으로,자가용,3.0
여,30.0,2.0,3.0,4.0,3.0,5.0,4.0,5.0,6.0,3.0,2.0,레드캡렌터카 제주지점,대중교통 등,4.0
여,30.0,4.0,4.0,1.0,4.0,5.0,2.0,2.0,7.0,10.0,0.0,김포공항,대중교통 등,5.0
여,30.0,4.0,2.0,1.0,2.0,4.0,3.0,4.0,1.0,4.0,1.0,도깨비게스트하우스,대중교통 등,2.0
여,40.0,1.0,1.0,2.0,4.0,4.0,4.0,3.0,4.0,3.0,1.0,책방소리소문,대중교통 등,4.0
여,20.0,3.0,1.0,2.0,4.0,2.0,3.0,2.0,6.0,2.0,2.0,성산포항여객선터미널,대중교통 등,3.0
남,40.0,3.0,1.0,2.0,2.0,4.0,6.0,3.0,4.0,3.0,1.0,화순항,대중교통 등,4.0
여,20.0,6.0,6.0,6.0,3.0,2.0,3.0,5.0,2.0,1.0,0.0,회뜰날,대중교통 등,5.0
여,30.0,4.0,3.0,3.0,3.0,5.0,5.0,5.0,6.0,5.0,0.0,마메르,대중교통 등,5.0
여,50.0,2.0,2.0,2.0,2.0,6.0,6.0,2.0,6.0,1.0,1.0,베케,대중교통 등,5.0
여,30.0,6.0,6.0,4.0,5.0,5.0,4.0,7.0,3.0,3.0,2.0,서늘다방,자가용,4.0
여,20.0,2.0,2.0,4.0,4.0,3.0,5.0,4.0,5.0,1.0,1.0,제주동문재래야시장,대중교통 등,4.0
남,30.0,4.0,5.0,3.0,3.0,4.0,5.0,5.0,6.0,2.0,3.0,만금식당,자가용,4.0
남,30.0,3.0,2.0,1.0,3.0,5.0,3.0,2.0,5.0,9.0,3.0,제주국제공항,대중교통 등,5.0
여,30.0,2.0,2.0,6.0,2.0,2.0,2.0,6.0,5.0,1.0,0.0,제주국제공항,대중교통 등,5.0
여,20.0,5.0,3.0,2.0,7.0,6.0,1.0,7.0,5.0,7.0,0.0,조림명가,자가용,4.0
여,20.0,2.0,3.0,2.0,5.0,2.0,2.0,6.0,3.0,1.0,0.0,대전복합터미널,대중교통 등,5.0
남,30.0,3.0,6.0,3.0,6.0,6.0,3.0,4.0,4.0,7.0,1.0,카페마르,자가용,4.0
남,20.0,6.0,2.0,4.0,3.0,3.0,6.0,5.0,2.0,3.0,1.0,동대구역,대중교통 등,3.0
여,20.0,2.0,1.0,2.0,2.0,5.0,5.0,4.0,5.0,2.0,1.0,제주국제공항,대중교통 등,5.0
여,40.0,1.0,1.0,1.0,4.0,3.0,3.0,1.0,7.0,3.0,3.0,제주항공우주박물관,대중교통 등,5.0
여,40.0,1.0,4.0,1.0,4.0,4.0,2.0,1.0,6.0,2.0,3.0,오크우드프리미어 인천,자가용,5.0
여,20.0,3.0,3.0,2.0,6.0,4.0,3.0,6.0,3.0,2.0,0.0,제주특별자치도 민속자연사박물관,대중교통 등,4.0
여,20.0,1.0,1.0,1.0,3.0,1.0,7.0,5.0,7.0,1.0,5.0,제주국제공항,자가용,5.0
여,20.0,3.0,4.0,2.0,2.0,4.0,4.0,7.0,5.0,2.0,0.0,고씨주택,자가용,3.0
여,20.0,4.0,1.0,6.0,1.0,1.0,6.0,6.0,7.0,2.0,1.0,섭지코지,자가용,5.0
남,20.0,1.0,1.0,4.0,4.0,7.0,1.0,7.0,3.0,1.0,0.0,은빌레식당,자가용,4.0
여,20.0,2.0,2.0,2.0,4.0,3.0,6.0,6.0,7.0,1.0,0.0,선물고팡 협재점,대중교통 등,3.0
남,30.0,2.0,4.0,1.0,6.0,4.0,2.0,5.0,3.0,2.0,5.0,느지리오름,자가용,4.0
여,20.0,1.0,1.0,1.0,1.0,6.0,5.0,7.0,3.0,1.0,1.0,신창풍차해안,대중교통 등,5.0
여,20.0,4.0,5.0,3.0,3.0,3.0,5.0,5.0,2.0,4.0,0.0,어영공원,자가용,5.0
여,20.0,1.0,2.0,4.0,2.0,2.0,5.0,2.0,7.0,1.0,1.0,김포국제공항 국내선,자가용,5.0
여,60.0,1.0,4.0,5.0,1.0,3.0,4.0,3.0,3.0,3.0,3.0,천지연폭포,자가용,3.0
여,50.0,4.0,2.0,6.0,3.0,2.0,5.0,1.0,6.0,2.0,1.0,샐리스 제주,자가용,5.0
여,30.0,3.0,3.0,4.0,3.0,4.0,5.0,3.0,6.0,3.0,3.0,두도레스토랑,대중교통 등,3.0
여,20.0,2.0,1.0,1.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,김해국제공항 국내선,대중교통 등,4.0
여,20.0,2.0,4.0,4.0,5.0,2.0,4.0,6.0,6.0,4.0,0.0,수목원테마파크,자가용,4.0
여,30.0,2.0,2.0,1.0,2.0,6.0,3.0,7.0,6.0,3.0,2.0,을왕리해수욕장,자가용,5.0
여,40.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,0.0,박수기정,대중교통 등,4.0
남,30.0,1.0,4.0,3.0,5.0,6.0,5.0,6.0,6.0,1.0,0.0,델문도 김녕점,자가용,5.0
여,20.0,4.0,2.0,2.0,4.0,6.0,3.0,3.0,7.0,1.0,2.0,귤바테,대중교통 등,3.0
여,30.0,2.0,2.0,2.0,6.0,4.0,3.0,1.0,7.0,2.0,1.0,새별오름,대중교통 등,5.0
여,20.0,2.0,1.0,2.0,5.0,7.0,1.0,6.0,4.0,7.0,1.0,제주서핑스쿨,대중교통 등,4.0
남,20.0,1.0,1.0,4.0,1.0,1.0,1.0,7.0,1.0,7.0,8.0,제주부영호텔앤리조트,대중교통 등,5.0
여,20.0,1.0,1.0,1.0,4.0,6.0,4.0,1.0,7.0,2.0,0.0,우뭇개일번지,대중교통 등,5.0
여,30.0,1.0,3.0,1.0,7.0,7.0,1.0,3.0,5.0,7.0,0.0,바다횟집,대중교통 등,5.0
여,30.0,1.0,4.0,3.0,3.0,1.0,3.0,2.0,7.0,1.0,2.0,예소담,대중교통 등,2.0
여,40.0,3.0,3.0,4.0,5.0,4.0,3.0,3.0,4.0,1.0,2.0,함덕해수욕장,대중교통 등,4.0
여,20.0,2.0,1.0,1.0,7.0,7.0,1.0,6.0,1.0,3.0,5.0,함덕해수욕장,대중교통 등,5.0
여,20.0,4.0,1.0,4.0,4.0,2.0,5.0,4.0,3.0,2.0,0.0,금오름,자가용,5.0
남,20.0,2.0,1.0,1.0,4.0,6.0,2.0,7.0,5.0,1.0,0.0,스시도모다찌 칠성점,대중교통 등,5.0
남,20.0,4.0,2.0,2.0,4.0,5.0,3.0,1.0,5.0,7.0,1.0,메이즈랜드,대중교통 등,4.0
여,30.0,4.0,3.0,2.0,3.0,4.0,3.0,3.0,5.0,9.0,1.0,너븐,대중교통 등,3.0
남,20.0,4.0,1.0,1.0,6.0,6.0,7.0,2.0,7.0,7.0,0.0,광주송정역,대중교통 등,4.0
여,30.0,5.0,1.0,4.0,5.0,5.0,5.0,1.0,5.0,9.0,1.0,인손,자가용,5.0
남,20.0,6.0,2.0,2.0,3.0,6.0,5.0,6.0,2.0,2.0,2.0,순천미향,대중교통 등,5.0
남,60.0,2.0,2.0,3.0,1.0,2.0,4.0,6.0,3.0,9.0,4.0,이그제큐티브홈인제주,자가용,3.0
여,30.0,4.0,4.0,4.0,4.0,2.0,6.0,4.0,6.0,1.0,1.0,아이미제주비치호텔,대중교통 등,2.0
여,20.0,4.0,4.0,3.0,5.0,2.0,5.0,1.0,2.0,2.0,0.0,성산포항여객선터미널,대중교통 등,5.0
남,20.0,4.0,1.0,2.0,3.0,4.0,4.0,5.0,4.0,3.0,3.0,구미공단정류소,자가용,5.0
남,20.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,제주국제공항,대중교통 등,5.0
여,20.0,2.0,4.0,2.0,3.0,4.0,6.0,3.0,5.0,2.0,1.0,제주담스파빌,대중교통 등,4.0
여,20.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,1.0,1.0,정직한돈 협재직영점,대중교통 등,3.0
여,30.0,1.0,4.0,4.0,1.0,4.0,1.0,1.0,7.0,2.0,0.0,초밥공장,자가용,5.0
남,20.0,2.0,1.0,2.0,1.0,2.0,2.0,6.0,5.0,2.0,0.0,제주국제공항,대중교통 등,5.0
여,30.0,4.0,2.0,2.0,2.0,6.0,5.0,2.0,7.0,3.0,5.0,청주국제공항,자가용,3.0
여,20.0,2.0,2.0,1.0,4.0,4.0,2.0,6.0,2.0,1.0,0.0,홀라인,자가용,4.0
남,40.0,1.0,2.0,6.0,4.0,2.0,5.0,2.0,7.0,2.0,3.0,한라산국립공원 관음사지구야영장,자가용,5.0
여,20.0,1.0,2.0,1.0,6.0,4.0,1.0,7.0,7.0,1.0,0.0,제주동문시장,대중교통 등,2.0
남,20.0,4.0,2.0,1.0,6.0,5.0,4.0,5.0,5.0,3.0,4.0,제주미담,대중교통 등,5.0
남,40.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,5.0,1.0,2.0,구조라항,대중교통 등,5.0
여,60.0,2.0,2.0,2.0,3.0,2.0,4.0,6.0,4.0,2.0,1.0,왈종미술관,자가용,4.0
여,20.0,5.0,2.0,2.0,4.0,3.0,6.0,4.0,3.0,2.0,0.0,이니스프리 제주하우스,대중교통 등,3.0
여,20.0,3.0,4.0,2.0,4.0,2.0,2.0,5.0,4.0,2.0,0.0,지미봉,자가용,5.0
남,30.0,2.0,2.0,5.0,1.0,2.0,3.0,7.0,2.0,2.0,1.0,포항경주공항,대중교통 등,1.0
남,30.0,1.0,1.0,4.0,6.0,3.0,4.0,7.0,1.0,3.0,1.0,통영나폴리꿀빵,자가용,5.0
여,30.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,7.0,1.0,1.0,신신호텔 서귀포점,자가용,4.0
여,30.0,2.0,2.0,2.0,4.0,2.0,3.0,4.0,4.0,2.0,1.0,함덕해수욕장,자가용,5.0
남,40.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,5.0,1.0,2.0,함덕찜,대중교통 등,4.0
여,20.0,2.0,2.0,2.0,6.0,6.0,3.0,6.0,6.0,2.0,0.0,런호텔,대중교통 등,4.0
여,20.0,6.0,4.0,2.0,1.0,2.0,4.0,7.0,7.0,1.0,0.0,제주국제공항,대중교통 등,4.0
여,30.0,4.0,4.0,2.0,2.0,3.0,3.0,5.0,5.0,4.0,1.0,산굼부리,대중교통 등,5.0
여,20.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,1.0,1.0,용담포구,대중교통 등,5.0
여,30.0,4.0,3.0,2.0,3.0,4.0,3.0,3.0,5.0,9.0,1.0,우도산호해변,대중교통 등,5.0
여,40.0,3.0,2.0,4.0,2.0,3.0,4.0,2.0,1.0,6.0,0.0,보룡제과,대중교통 등,5.0
여,30.0,2.0,6.0,6.0,2.0,2.0,3.0,2.0,7.0,2.0,3.0,성산포항우도도항선매표소,자가용,5.0
여,20.0,6.0,2.0,2.0,3.0,6.0,6.0,2.0,6.0,1.0,1.0,호텔선샤인 서울,대중교통 등,4.0
여,30.0,2.0,1.0,2.0,2.0,6.0,4.0,4.0,5.0,6.0,0.0,서울감자탕 서귀포2호점,자가용,5.0
여,40.0,4.0,1.0,1.0,1.0,1.0,7.0,7.0,7.0,2.0,0.0,SK행복충전 소명충전소,자가용,5.0
여,50.0,3.0,3.0,4.0,1.0,2.0,4.0,4.0,3.0,2.0,0.0,김포국제공항 국내선,대중교통 등,4.0
여,50.0,1.0,1.0,1.0,4.0,7.0,4.0,3.0,7.0,7.0,4.0,더마파크,자가용,4.0
남,20.0,4.0,1.0,7.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,수미정 본점,자가용,4.0
여,20.0,1.0,2.0,1.0,6.0,4.0,1.0,7.0,7.0,1.0,0.0,제주국제공항,대중교통 등,4.0
여,50.0,4.0,1.0,1.0,6.0,6.0,4.0,4.0,6.0,3.0,7.0,라움호텔,자가용,4.0
여,40.0,1.0,2.0,2.0,7.0,4.0,2.0,1.0,2.0,7.0,1.0,감귤박물관,자가용,5.0
여,20.0,4.0,1.0,1.0,1.0,7.0,6.0,1.0,1.0,2.0,1.0,서귀포매일올레시장,대중교통 등,5.0
여,20.0,4.0,3.0,2.0,4.0,4.0,3.0,3.0,5.0,1.0,1.0,탐라스테이호텔제주,대중교통 등,4.0
남,30.0,1.0,1.0,1.0,1.0,1.0,6.0,7.0,7.0,2.0,1.0,제주동문시장,자가용,3.0
여,30.0,5.0,1.0,4.0,5.0,5.0,5.0,1.0,5.0,9.0,1.0,하이제주,자가용,4.0
여,20.0,2.0,1.0,1.0,6.0,7.0,7.0,1.0,7.0,1.0,1.0,제주동문시장,자가용,5.0
여,50.0,2.0,3.0,3.0,3.0,5.0,3.0,5.0,5.0,1.0,2.0,광치기해변,대중교통 등,5.0
여,30.0,2.0,2.0,2.0,2.0,3.0,2.0,4.0,1.0,2.0,3.0,한라산영실,대중교통 등,4.0
여,20.0,1.0,1.0,1.0,7.0,7.0,7.0,4.0,7.0,2.0,4.0,청정횟집,자가용,4.0
여,30.0,5.0,2.0,2.0,2.0,4.0,3.0,1.0,7.0,1.0,0.0,제주팔레스호텔,대중교통 등,4.0
남,40.0,6.0,1.0,1.0,2.0,4.0,3.0,2.0,7.0,5.0,1.0,소정방폭포,대중교통 등,4.0
남,20.0,2.0,2.0,6.0,6.0,2.0,2.0,3.0,1.0,1.0,0.0,제주국제공항,대중교통 등,5.0
여,20.0,6.0,2.0,1.0,1.0,2.0,3.0,3.0,7.0,2.0,4.0,엔제리너스 제주공항1층점,대중교통 등,4.0
여,20.0,4.0,1.0,1.0,1.0,7.0,6.0,1.0,1.0,2.0,1.0,호텔스위트캐슬,대중교통 등,4.0
여,30.0,2.0,4.0,5.0,5.0,2.0,2.0,6.0,6.0,10.0,3.0,송공여객선터미널,대중교통 등,5.0
여,20.0,1.0,4.0,4.0,3.0,1.0,3.0,7.0,1.0,1.0,1.0,하우마을레저,대중교통 등,3.0
여,30.0,4.0,5.0,4.0,3.0,4.0,5.0,2.0,4.0,3.0,3.0,쏠비치 진도,자가용,5.0
여,20.0,4.0,3.0,2.0,4.0,6.0,2.0,2.0,6.0,3.0,3.0,김포국제공항 국내선,대중교통 등,5.0
남,30.0,3.0,1.0,1.0,3.0,7.0,5.0,2.0,7.0,10.0,0.0,쇠소깍 인증센터,대중교통 등,5.0
남,20.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,6.0,3.0,1.0,신산공원,대중교통 등,5.0
여,30.0,1.0,7.0,1.0,1.0,1.0,1.0,7.0,1.0,2.0,0.0,매미성,대중교통 등,5.0
여,40.0,5.0,3.0,2.0,2.0,2.0,2.0,2.0,6.0,2.0,1.0,장지역 8호선,대중교통 등,4.0
남,20.0,5.0,3.0,2.0,5.0,4.0,3.0,3.0,4.0,2.0,0.0,관음사,대중교통 등,4.0
여,30.0,1.0,1.0,3.0,3.0,4.0,6.0,3.0,5.0,2.0,2.0,네스트호텔,자가용,4.0
여,20.0,2.0,1.0,4.0,5.0,6.0,4.0,5.0,5.0,3.0,3.0,함덕해수욕장,자가용,4.0
남,40.0,1.0,4.0,1.0,4.0,7.0,1.0,1.0,7.0,9.0,2.0,뉴욕뉴욕,대중교통 등,3.0
여,20.0,4.0,4.0,1.0,1.0,4.0,4.0,2.0,5.0,2.0,0.0,여기 머물다,대중교통 등,5.0
여,30.0,7.0,6.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,1.0,홍고집,대중교통 등,3.0
여,40.0,4.0,3.0,2.0,3.0,4.0,5.0,3.0,3.0,3.0,2.0,외돌개 전망대,자가용,4.0
여,30.0,2.0,3.0,4.0,4.0,3.0,2.0,5.0,3.0,2.0,2.0,모던돔베,대중교통 등,4.0
남,30.0,1.0,3.0,2.0,3.0,3.0,3.0,7.0,5.0,1.0,1.0,선흘방주할머니식당,자가용,2.0
여,20.0,3.0,1.0,1.0,5.0,6.0,5.0,6.0,5.0,3.0,1.0,망고레이 천지연폭포점,대중교통 등,4.0
여,30.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,10.0,1.0,묵호등대,대중교통 등,3.0
남,50.0,4.0,3.0,2.0,4.0,3.0,2.0,2.0,7.0,6.0,0.0,정안호스텔,대중교통 등,5.0
여,20.0,1.0,1.0,1.0,6.0,4.0,2.0,3.0,5.0,4.0,0.0,말로,대중교통 등,5.0
여,30.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,3.0,제주통나무휴야펜션 전기차충전소,대중교통 등,4.0
남,20.0,2.0,2.0,1.0,4.0,3.0,4.0,1.0,5.0,2.0,4.0,강화남부농협하나로마트 본점,자가용,4.0
남,30.0,2.0,1.0,1.0,6.0,4.0,2.0,1.0,7.0,3.0,1.0,해피렌트카,대중교통 등,3.0
여,30.0,3.0,2.0,2.0,4.0,3.0,2.0,6.0,4.0,4.0,1.0,제주축협 한우플라자,자가용,5.0
여,30.0,2.0,1.0,1.0,2.0,3.0,4.0,3.0,5.0,1.0,2.0,국립 제주박물관,자가용,5.0
여,20.0,7.0,4.0,1.0,7.0,4.0,2.0,7.0,7.0,7.0,1.0,한라산아래첫마을,자가용,5.0
여,30.0,5.0,6.0,4.0,5.0,4.0,3.0,2.0,3.0,2.0,2.0,도두몰,자가용,4.0
여,40.0,4.0,4.0,4.0,2.0,2.0,5.0,6.0,7.0,1.0,1.0,메리어트관 제주신화월드호텔앤리조트,대중교통 등,4.0
남,30.0,1.0,1.0,4.0,4.0,4.0,2.0,1.0,4.0,2.0,0.0,예원이네귤농장,대중교통 등,5.0
남,30.0,4.0,3.0,1.0,6.0,4.0,3.0,7.0,1.0,2.0,0.0,해안도로입구 금릉서쪽방면,자가용,5.0
여,30.0,4.0,3.0,3.0,3.0,5.0,5.0,5.0,6.0,5.0,0.0,김포국제공항 국내선,대중교통 등,4.0
남,30.0,2.0,7.0,7.0,2.0,6.0,6.0,2.0,2.0,3.0,3.0,더끌림펜션,자가용,5.0
여,50.0,7.0,4.0,6.0,4.0,4.0,5.0,5.0,3.0,6.0,3.0,협재해수욕장,대중교통 등,5.0
남,20.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,7.0,1.0,1.0,천안역,자가용,5.0
여,20.0,2.0,5.0,3.0,6.0,5.0,5.0,4.0,5.0,4.0,0.0,성산항입구,대중교통 등,4.0
여,40.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,에벤에셀호텔,자가용,3.0
여,30.0,1.0,2.0,4.0,4.0,4.0,2.0,2.0,3.0,1.0,3.0,제주국제공항,자가용,5.0
남,40.0,3.0,4.0,5.0,4.0,4.0,6.0,7.0,1.0,3.0,2.0,이춘옥원조고등어쌈밥,자가용,4.0
여,30.0,2.0,2.0,1.0,2.0,6.0,3.0,7.0,6.0,3.0,2.0,더위크앤 리조트,자가용,5.0
여,40.0,3.0,1.0,2.0,1.0,5.0,2.0,2.0,7.0,3.0,1.0,새별오름,대중교통 등,4.0
여,30.0,4.0,1.0,4.0,5.0,6.0,3.0,3.0,7.0,1.0,0.0,초원게스트하우스,자가용,4.0
여,20.0,2.0,1.0,2.0,2.0,2.0,4.0,5.0,7.0,2.0,1.0,한라수목원,대중교통 등,5.0
남,20.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,7.0,1.0,0.0,한라산국립공원,자가용,5.0
여,20.0,4.0,3.0,2.0,5.0,4.0,6.0,6.0,7.0,2.0,3.0,아이브리조트,자가용,5.0
남,40.0,4.0,2.0,4.0,2.0,5.0,4.0,5.0,6.0,1.0,1.0,호텔리젠트마린,대중교통 등,4.0
남,40.0,4.0,1.0,1.0,5.0,3.0,3.0,6.0,2.0,3.0,3.0,무안먹거리,자가용,5.0
남,40.0,1.0,3.0,4.0,6.0,1.0,3.0,4.0,5.0,4.0,0.0,승언2저수지,대중교통 등,4.0
여,20.0,1.0,1.0,1.0,3.0,5.0,6.0,1.0,7.0,3.0,1.0,아베베베이커리,대중교통 등,5.0
여,30.0,2.0,2.0,6.0,6.0,4.0,4.0,6.0,5.0,2.0,0.0,신의한모,대중교통 등,4.0
남,40.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,7.0,2.0,0.0,제주국제공항,대중교통 등,5.0
여,30.0,2.0,1.0,6.0,1.0,4.0,4.0,5.0,6.0,3.0,2.0,퍼시픽리솜 더클리프카페&펍,대중교통 등,4.0
남,20.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,9.0,10.0,김포국제공항 국내선,대중교통 등,4.0
여,40.0,2.0,2.0,2.0,2.0,1.0,4.0,5.0,6.0,7.0,0.0,우도,대중교통 등,4.0
여,20.0,2.0,2.0,1.0,4.0,7.0,4.0,3.0,5.0,1.0,0.0,바이제주,대중교통 등,3.0
여,40.0,6.0,1.0,2.0,3.0,6.0,6.0,6.0,2.0,1.0,0.0,중문대포주상절리대,대중교통 등,5.0
여,20.0,3.0,1.0,1.0,4.0,6.0,3.0,3.0,6.0,3.0,1.0,스누피가든,대중교통 등,5.0
여,30.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,4.0,2.0,1.0,심봉사눈뜬톳해물짜장짬뽕,자가용,5.0
남,40.0,2.0,1.0,3.0,5.0,6.0,4.0,2.0,5.0,2.0,4.0,강화고인돌공원,자가용,5.0
여,30.0,4.0,3.0,4.0,3.0,5.0,3.0,6.0,4.0,2.0,0.0,문도지오름,대중교통 등,4.0
여,30.0,2.0,1.0,6.0,2.0,2.0,4.0,6.0,5.0,1.0,1.0,빈티지1950카페펜션,자가용,4.0
남,20.0,2.0,5.0,2.0,3.0,2.0,2.0,5.0,6.0,1.0,1.0,히포파운드,자가용,4.0
여,20.0,1.0,4.0,3.0,4.0,5.0,3.0,5.0,7.0,1.0,1.0,이스방한상,대중교통 등,5.0
여,20.0,2.0,2.0,1.0,3.0,2.0,2.0,6.0,4.0,1.0,1.0,올레길 15-B코스(한림-고내 올레),대중교통 등,5.0
여,20.0,1.0,4.0,3.0,4.0,3.0,2.0,6.0,6.0,1.0,1.0,어음리억새군락지,자가용,5.0
